,text,tags
56,"bán rẻ lô đất đẹp đường diên hồng gần lô góc đậu quang lĩnh hòa xuân giá tốt diện tích 100m2 (5 x 20) hướng tây nam lô sạch đẹp vị trí mt đại lộ diên hồng, trục giữa kđt hòa xuân, block b1.60 đường 21m có con lương giữa, gần 29/3, đậu quang lĩnh... mua ở kinh doanh, làm công ty, đầu tư tốt giá bán đầu tư chỉ 4,3 tỷ có thương lượng (bán đến công chứng) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà",O O B-LOAI_BDS I-LOAI_BDS O O O O O B-LOAI_BDS O O O O O O O I-TIEM_NANG O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA B-LOAI_BDS O O O O B-VI_TRI O O O O O O O O O O O O O O O O O O O O O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG O O I-TIEM_NANG I-TIEM_NANG O B-GIA I-GIA O O O O O I-TIEM_NANG O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O
57,"bán đất biệt thự mt bùi tá hán, khuê mỹ, ngũ hành sơn khu nam việt á, gần chương dương, sông hàn. diện tích 10 x 25 250m2 đường 15m. vỉa hè 5m hướng đông nam mát mẻ vị trí kinh doanh sầm uất, tiện ích đầy đủ, xung quanh nhiều biệt thự, ( đất hiện đang có hđ thuê 7tr/ tháng đến năm 2024) giá bán đến công chứng 14.5 tỷ, bđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà pkd3 trục shophouse fpt, ngũ hành sơn","B-LOAI_BDS B-TINH_TRANG_KD B-LOAI_BDS I-LOAI_BDS B-VI_TRI O O O O O O O O O I-HUONG_NHA O O O O O B-DICH_VU O O O B-CHIEU_RONG O O O B-DUONG_KIET O B-VIA_HE I-VIA_HE B-GIAm B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O O O O B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, O O O B-LOAI_BDS I-LOAI_BDS, O B-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD) O B-LOAI_BDS I-TINH_TRANG_KD O O O I-GIA, O O O O B-TINH_TRANG_KD O O O O O O O O O O O O O O O O O O O O O O O"
58,"bán khách sạn dòng boutique diện tích 300m ngay khu biển phạm văn đồng, cách biển, công viên biển đông 300m diện tích 300m (15 x 25 ), hướng nam, đường 5.5m lề 3m vị trí đẹp gần biển, ngay các trục chính hồ nghinh, phạm văn đồng... khách sạn 5 tầng kiểu boutique gồm 28 phòng đơn và đôi, nội thất đẹp chất lượng 3 * , có bãi đậu xe riêng, nhà hàng sky bar. bếp... phù hợp kinh doanh khách sạn, dịch vụ , spa, cho thuê nguyên toà giá bán đến công chứng 41tỷ (thương lượng) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà. pkd3 trục shophouse fpt, ngũ hành sơn",B-LOAI_BDS B-DICH_VU I-DICH_VU O O O O B-DIEN_TICH O O B-DICH_VU O O O O B-DICH_VUI-TIEM_NANG B-DICH_VU I-DICH_VU B-DICH_VU O B-DIEN_TICH O O B-DIEN_TICH O O O O B-HUONG_NHA I-HUONG_NHAI-TIEM_NANG B-DUONG_KIET I-DUONG_KIET B-VIA_HE I-NOI_THATm O O I-NOI_THAT O B-DICH_VUI-TIEM_NANG O O O O O O O O O B-DICH_VU I-DICH_VU B-SO_TANG I-SO_TANG O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHACI-TIEM_NANG B-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-TIEM_NANG O B-KV_DE_XE I-KV_DE_XE I-KV_DE_XE I-KV_DE_XEI-TIEM_NANG B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC. B-TIEN_ICH_KHAC... B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VUI-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-TIEN_ICH_KHACI-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG O B-LOAI_BDS O B-DICH_VU O B-GIA O I-NOI_THAT) O O O O O B-TIEN_ICH_KHAC O O O O O O O O O O O I-NOI_THAT1 O O O O O O O O O O
59,"bán nhà 4 tầng mới xây phố kinh doanh mt đường lê duẫn, tân chính, thanh khê, đà nẵng dt đất 95,6m2 (4,5 x 22) hướng bắc nhà 4 tầng mới xây, gồm mặt bằng kinh doanh tầng 1, 2 và 4 phòng ngủ, 5wc, nhà mới xây kiên cố. vị trí mt tuyến phố kinh doanh sầm uất đường lê duẫn, đường 15m, lề 4m, đoạn trung tâm đường, thuận tiện cho việc kinh doanh, buôn bán, phù hợp mua kinh doanh, hoặc cho thuê. giá bán 24 tỷ có thương lượng (bán đến cc) lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵngvpkd1 12 vũ văn dũng, sơn trà vpkd2 31 loseby, sơn trà","I-KINH_DOANH I-LOAI_BDS B-SO_TANG I-SO_TANG O O O I-TIEM_NANG I-KINH_DOANH B-VI_TRI B-DUONG_KIET I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI O O B-DIEN_TICH O O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-LOAI_BDS B-SO_TANG I-SO_TANG O O O O O I-TIEM_NANG I-KINH_DOANH I-SO_TANG O O O B-SO_TANG I-SO_PHONG_NGU I-SO_PHONG_NGU, B-SO_TOILET, I-LOAI_BDS O O O O O O B-VI_TRI O O I-TIEM_NANG I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH B-DUONG_KIET I-DIA_CHI I-DIA_CHI B-DUONG_KIET I-DUONG_KIET, B-VIA_HE B-SO_TANGm, O B-DIA_DIEM I-DIA_DIEM B-DUONG_KIET, B-KINH_DOANH I-KINH_DOANH I-TIEM_NANG I-KINH_DOANH I-TIEM_NANG I-TIEM_NANG I-KINH_DOANH I-KINH_DOANH, B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG. O I-KINH_DOANH B-GIA I-GIA O O O O O O O O O O I-LOAI_BDS O O O I-DIA_CHI I-DIA_CHIvpkd1 O O O O O O O O O O O"
60,"bán biệt thự đẹp 3 tầng hướng đông nam đường bùi thiện ngộ, hòa xuân diện tích đất 300m2 (12 x 25m). hướng đông nam biệt thự 3 tầng đẹp, có sân vườn, gara oto, hồ cá cảnh, canh xanh, gồm 4pn khép kín, 6wc, phòng khách rộng đẹp, phòng bếp rộng, thoáng sạch sẽ, phòng thờ, phòng phơi giật, phòng tập gym, xông hơi. thiết kế hiện đại, đẹp, sang trọng, biệt thự thoáng mát, không gian sanh, ngập tràn ánh sáng tự nhiên. full nội thất xịn, đẹp y hình. đường 7m5 lề 4m, nằm trên dãy biệt thự siêu đẹp, sát sông thoáng mát, song song với biệt thự view sông tôn thất dương kỵ. là nơi ở của những người giàu có, dân trí cao, an ninh tốt. sát công viên, nơi lí tưởng để hưởng thụ cuộc sống. giá 21tỷ thương lượng (bán đến cc) lh zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng vpkd1 12 vũ văn dũng, sơn trà vpkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS I-NOI_THAT B-SO_TANG I-SO_TANG B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA B-DUONG_KIET O O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI. B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-LOAI_BDS I-LOAI_BDS B-SO_TANG I-SO_TANG I-NOI_THAT, O B-SAN_VUON I-SAN_VUON, B-KV_DE_XE I-KV_DE_XE, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O O O B-SO_PHONG_NGU O O B-SO_TOILET, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O I-NOI_THAT, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC. O O O O I-NOI_THAT, O O I-LOAI_BDS I-LOAI_BDS O O O O O O O O O O O B-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT O O B-DUONG_KIET I-DUONG_KIET B-VIA_HE I-VIA_HE, O O O I-LOAI_BDS I-LOAI_BDS O I-NOI_THAT, O I-VIEW O O O O O I-LOAI_BDS I-LOAI_BDS B-VIEW I-VIEW O I-NOI_THAT O O O O O O O O O O B-AN_NINH I-AN_NINH I-AN_NINH, B-AN_NINH I-AN_NINH I-AN_NINH. O B-DICH_VU I-DICH_VU, O O O O O O O O O B-GIA O O O O O O O O O O O O O O O O O O O O O O O B-SO_TANG1 O O O"
61,"bán lô đất mặt tiền đường 10m5 mai chí thọ, hoà xuân, trục thông chính võ chí công qua nguyễn phước lan. vị trí đẹp diện tích 114m2 (5 x 22.8m) hướng tây bắc. vị trí đẹp kinh doanh tốt, trục đường chính 10m5 mai chí thọ, lề 5m mỗi bên, trục tiềm năng phát triển mạnh trong tương lai. ngay sát lô góc ngã tư mai chí thọ bùi trang chước, con đường đi lại nhộn nhip phù hợp xây văn phòng, vừa ở vừa kinh doanh buôn bán,... giá bán 6,2 tỷ ( giá thương lượng) (giá cũ 6,8 tỷ) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS B-VI_TRI I-VI_TRI B-DUONG_KIET I-DUONG_KIET O O O O O O O I-DUONG_KIET O O O O O O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA. O O O I-TIEM_NANG I-TIEM_NANG I-KINH_DOANH, O B-DUONG_KIET I-DUONG_KIET I-DUONG_KIET O O O B-VIA_HE I-VIA_HE O O O O O O O O O O O O O I-LOAI_BDS O O O O O O O O O O B-DUONG_KIET O O O O O O O O O B-TIEM_NANG I-TIEM_NANG B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-LOAI_BDS,... O B-LOAI_BDS B-GIA I-GIA O O O O O O O I-GIA) O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O"
62,"bán khách sạn 4 sao boutique, mt đường võ văn kiệt, cách biển mỹ khê 500m, phước mỹ, sơn trà diện tích đất 200m (10 x 20) hướng bắc lệch tây tổng quan khách sạn chuẩn 4 sao dòng boutique, với quy mô 15 tầng, 1 hầm, hệ thống 65 phòng, khách sạn còn mới, nội thất của khách sạn được thiết kế theo phong cách hiện đại, cao cấp và đồng bộ theo tiêu chuẩn quốc tế 4sao. khách sạn còn cung cấp phòng gym spa, hồ bơi trên sẽ đưa đến cho khách hàng sự sang trọng, lịch sự, tiện nghi và thoải mái nhất. ngoài ra, hệ thống phòng họp, hội nghị sang trọng vị trí vị trí mặt tiền đường võ văn kiệt từ khách sạn chỉ mất 5 phút đi bộ ra biển mỹ khê, 5 phút đi bộ ra cầu rồng, sông hàn. cách trung tâm thành phố 2km, cách sân bay đà nẵng 4 km, cách các danh lam thắng cảnh như bà nà hill, bán đảo sơn trà, phố cổ hội an khoảng 25 phút đi xe. giá bán đến công chứng 100tỷ có thương lượnglh zalo/call","B-LOAI_BDS B-DICH_VU I-DICH_VU O O O B-VI_TRI O O O O I-NOI_THAT B-DICH_VU O O B-CHIEU_RONG00m, O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA I-HUONG_NHAy O O B-DICH_VU I-DICH_VU I-NOI_THAT O O O O O O O B-SO_TANG I-SO_TANG, O O O O O B-TIEN_ICH_KHAC, B-DICH_VU I-DICH_VU O O B-NOI_THAT I-NOI_THAT I-NOI_THAT B-DICH_VU I-DICH_VU I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT I-NOI_THAT. B-DICH_VU I-DICH_VU O O I-NOI_THAT B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O O O O B-DICH_VU O O O O O O O O I-NOI_THAT O O O O O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O O O O O B-VI_TRI I-VI_TRI O O O O O B-DICH_VU I-DICH_VU O O B-CHIEU_RONG O O I-NOI_THAT O B-DICH_VU O O B-CHIEU_RONG O O I-NOI_THAT O B-DICH_VU O B-DICH_VU O I-NOI_THAT B-DIA_DIEM I-DIA_DIEM I-DIA_DIEM I-DIA_DIEM O I-NOI_THAT B-DICH_VU I-DICH_VU O O O O I-NOI_THAT O O O O O O O O O B-LOAI_BDS O O O I-DIA_DIEM O B-TIEN_ICH_KHAC O O O O O O O B-LOAI_BDS O O O B-GIA O O O O"
63,"bán cặp đất đẹp đường lê lộ đối diện công viên cách biển mỹ khê 200m, mỹ an, nhs diện tích 162m2 (9 x 18) hướng đông bắc vị trí mt đường lê lộ đối diện công viên, hướng ra phía biển đẹp, sát biển mỹ khê, ngay sau khách sạn mường thanh, nằm trong khu phố du lịch sầm uất. phù hợp mua ở, đầu tư, làm tòa căn hộ, khách sạn... giá bán 22 tỷ có tl liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà.","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O O O O O O B-DICH_VU I-DICH_VU O B-DICH_VU O O B-DIEN_TICH, O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O O B-VI_TRI O O O O O B-DICH_VU I-DICH_VU, B-HUONG_NHA O O B-DICH_VU O O B-DICH_VU O O O O I-TIEM_NANG I-TIEM_NANG O O O O O O O O B-KINH_DOANH I-KINH_DOANH. B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS, I-TIEM_NANG I-TIEM_NANG... O B-LOAI_BDS B-GIA I-GIA O O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O"
64,"bán cặp đất biển sơn trà 2 lô liền kề, đường trần đức thông gần hồ nghinh và vương thừa vũ, phường phước mỹ, sơn trà. diện tích 160m2 (10 x 16). hướng đông bắc vị trí đẹp cách biển 300m, thích hợp xây căn hộ, đầu tư, xung quanh nhiều căn hộ, khách sạn... cách biển 1 phút đi xe. gần toà tháp đôi của risemourt chuẩn bị khởi công. đất quy hoạch xây 7 tầng, đã đo trắc địa, bản vẽ để xây khách sạn. giá bán đến công chứng 10,7 tỷ (giá cũ 13,5 tỷ) có thương lượng. bđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà.","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS B-DICH_VU O O O O O O O O O O O O O O O O O O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI. B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O O O O B-DICH_VU B-DIEN_TICH, B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG, O O O I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VU... O B-DICH_VU O O O O O O O O O O O O O O I-LOAI_BDS O O I-TIEM_NANG B-SO_TANG I-SO_TANG, O O O O O O O I-TIEM_NANG B-DICH_VU I-DICH_VU. O B-LOAI_BDS O O O B-GIA I-GIA O O B-GIA I-GIA) O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O"
65,"bán lô đất vị trí kinh doanh đẹp 189m2 mt phạm cự lượng đoạn giữa võ văn kiệt và nguyễn văn thoại, an hải đông, sơn trà diện tích 189m2 (ngang 8,4 x 22.5). hướng tây nam. vị trí mt đường 7.5m phạm cự lượng đoạn kinh doanh sầm uất giữa võ văn kiệt và nguyễn văn thoại. đất hiện đang cho thuê 20tr/th, hợp đồng lâu dài giá bán 18 tỷ có thương lượng liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà",B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O O B-KINH_DOANH I-KINH_DOANH O B-DIEN_TICH B-VI_TRI O O O O O O O O O O O O O O O O O O O B-DIEN_TICH B-CHIEU_RONG I-CHIEU_RONG O O B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA. O O B-VI_TRI B-DUONG_KIET I-DUONG_KIET O O O O B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH O O O O O O O O I-LOAI_BDS O B-TINH_TRANG_KD I-TINH_TRANG_KD I-TINH_TRANG_KD O O O O O O B-LOAI_BDS B-GIA I-GIA O O O O O O O O O I-LOAI_BDS O O O O O O O O O O O O O O O O
66,"bán lô đất đẹp 250m2 đường phạm văn đồng, gần biển mỹ khê đà nẵng được xây cao tầng diện tích đất 10 x 25m 250m2. hướng nam. vị trí mt đường phạm văn đồng, gần bãi tắm mỹ khê, công viên biển đông. đoạn đường sầm uất, đắc địa chạy thẳng ra biển tập trung nhiều khách sạn cao tầng, nhà hàng lớn, căn hộ cho thuê, homestay... giá bán đến công chứng 56 tỷ liên hệ tuyềnbất động sản newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà. pkd2 31 loseby, sơn trà.","B-LOAI_BDS I-LOAI_BDS I-LOAI_BDS O B-DIEN_TICH O O O O O B-DICH_VU O O O O O O O O O O I-LOAI_BDS B-CHIEU_RONG O B-CHIEU_DAI B-DIEN_TICH. B-HUONG_NHA I-HUONG_NHA. O O B-VI_TRI O O O O O B-DICH_VU I-DICH_VU O O B-DICH_VU I-DICH_VU B-DICH_VU O O O B-KINH_DOANH I-KINH_DOANH, O O O O O B-DICH_VU O O O B-DICH_VU I-DICH_VU O O B-DICH_VU I-DICH_VU O O O O O B-DICH_VU... O B-LOAI_BDS O B-DICH_VU O B-GIA I-GIA O O O O O O O B-DICH_VU I-LOAI_BDS O O O O O O O O O O O O O O O O"
67,"bán tòa spa nhà hàng 7 tầng 2 mặt tiền đường nguyễn văn thoại, có hồ bơi đoạn gần biển mỹ khê, an hải đông, sơn trà đà nẵng. diện tích 238,4m2 (8.72 x 27.2) hướng đông nam. tòa 7 tầng nổi và 1 tầng hầm bao gồm tầng 1 2 kinh doanh nhà hàng tầng 3 6 phòng lễ tân và 20 phòng spa, nail được trang bị đầy đủ trang thiết bị nhập khẩu hàn quốc. tầng 7 gồm căn hộ 2pn, kinh doanh lưu trú, khách sạn tầng 8 hồ bơi, sân thượng tòa mới xây dựng, các trang thiết bị hiện còn mới. vị trí mt đường 15m nguyễn văn thoại, vỉa hè 5m, cách biển mỹ khê tầm 400m, tuyến đường kinh doanh, buôn bán sầm uất, có nhiều nhà hàng, khách sạn, nằm gần khu phố du lịch an thượng, nơi tập trung nhiều khách du lịch, thuận lợi cho việc kinh doanh nhà hàng, dịch vụ spa. giá chủ thiện chí cần bán 79 tỷ có thương lượng pháp lý sổ đỏ, giấy phép đầy đủ, đã hoàn công lh zalo/call bđs newlands chuyên nhà đất thổ cư đà nẵng. pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà.","I-KINH_DOANH I-LOAI_BDS B-TIEN_ICH_KHAC B-DICH_VU I-DICH_VU B-SO_TANG I-SO_TANG B-VI_TRI I-VI_TRI I-VI_TRI B-DUONG_KIET O O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O O B-DICH_VU O O O O I-HUONG_NHA, O O O O O O B-DIEN_TICH O O B-VI_TRIB-SO_TANG.B-VI_TRI) B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA. I-LOAI_BDS B-SO_TANG I-SO_TANG O O O I-SO_TANG I-TIEN_ICH_KHAC O O I-SO_TANG O B-VI_TRI I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VU I-SO_TANG O O O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC O B-VI_TRI0 O B-TIEN_ICH_KHAC, B-TIEN_ICH_KHAC O O O O O O O O O O O O I-SO_TANG B-SO_TANG O O O B-VI_TRIpn, I-TIEM_NANG I-TIEM_NANG O O B-DICH_VU I-DICH_VU I-SO_TANG O B-TIEN_ICH_KHAC I-TIEN_ICH_KHAC, B-STHUONG_BCONG I-STHUONG_BCONG I-LOAI_BDS O O O O O O O O O O O O B-VI_TRI B-DUONG_KIET O O O O B-VIA_HE I-VIA_HE I-VIA_HE, O B-DICH_VU O O O O O B-DUONG_KIET I-TIEM_NANG I-TIEM_NANG, B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, O O B-DICH_VU I-DICH_VU, B-DICH_VU I-DICH_VU, O O O O O O O I-STHUONG_BCONG, O O O O B-DICH_VU O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VU, I-TIEM_NANG I-TIEM_NANG B-TIEN_ICH_KHAC. O O O O O I-KINH_DOANH B-SO_TANG9 I-GIA O O O O O B-PHAP_LY I-PHAP_LY, O O O O O O O O O O O O B-DICH_VU O O O O O O O O O O O O O O O O O"
68,"bán đất mặt tiền trần đình đàn đường 7m5 trục thông thẳng biển mỹ khê, phước mỹ, sơn trà dt 91m2 (7 x 13m). hướng nam. vị trí sát đường lớn hồ nghinh cách biển mỹ khê tầm 300m khu dân cư đông đúc. xung quanh nhiều nhà hàng ks lớn. phù hợp nhu cầu xây căn hộ ks. giá 9,5 tỷ có tl lh công ty bđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby. sơn trà",B-LOAI_BDS I-LOAI_BDS B-VI_TRI I-VI_TRI O O O B-DUONG_KIET I-DUONG_KIET O O O B-DICH_VU O O O O O O O B-DIEN_TICH B-CHIEU_RONG O B-CHIEU_DAI. B-HUONG_NHA I-HUONG_NHA. O O O B-DUONG_KIET O O O O B-DICH_VU O O O B-DIEN_TICH B-DAN_CU I-DAN_CU I-DAN_CU I-DAN_CU I-DAN_CU. O O O B-DICH_VU I-DICH_VU I-TIEM_NANG O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG. O B-GIA I-GIA O O O O O O O O B-DICH_VU I-LOAI_BDS O I-DAN_CU O O O O O O O O O O O O O O
69,"bán 2 lô đất biển liền kề khu phố tây an thượng, đường an thượng 32, mỹ an, ngũ hành sơn, đà nẵng cách biển 300m diện tích 153m2 (9 x 17) hướng tây bắc 2 lô sạch đẹp, vị trí mt đường 5m5, vỉa hè 3m. nằm trong khu du lịch phố tây an thượng, khu vực sầm uất, đông khách du lịch, nhiều tòa căn hộ, khách sạn, rất gần biển tầm 300m ra biển mỹ khê. rất phù hợp mua đầu tư, xây tòa căn hộ, khách sạn... giá bán 20 tỷ có thương lượng (giá cũ 21,5 tỷ) liên hệ zalo/callbđs newlands chuyên nhà đất thổ cư đà nẵng pkd1 12 vũ văn dũng, sơn trà pkd2 31 loseby, sơn trà","O O B-LOAI_BDS I-LOAI_BDS B-DICH_VU O O B-KINH_DOANH O I-HUONG_NHA I-DIA_CHI I-DIA_CHI, B-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI, I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI I-DIA_CHI O B-DICH_VU B-DIEN_TICH O O O B-CHIEU_RONG O B-CHIEU_DAI B-HUONG_NHA I-HUONG_NHA I-HUONG_NHA O B-LOAI_BDS O O O O B-VI_TRI B-DIA_CHI I-DUONG_KIET, B-VIA_HE I-VIA_HE I-VIA_HE. O O B-KINH_DOANH O O O I-HUONG_NHA I-DIA_CHI I-DIA_CHI, B-KINH_DOANH I-KINH_DOANH I-KINH_DOANH I-KINH_DOANH, O B-TIEN_ICH_KHAC O O O B-DICH_VU I-DICH_VU I-DICH_VU, B-TIEN_ICH_KHAC I-DICH_VU, O O B-DICH_VU O B-DIEN_TICH O B-DICH_VU I-DIA_CHI O O B-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG I-TIEM_NANG B-DICH_VU I-DICH_VU I-DICH_VU, B-TIEN_ICH_KHAC I-DICH_VU... O O B-GIA I-GIA O O O O O B-GIA I-GIA) O O O O O O I-LOAI_BDS O O I-DIA_CHI I-DIA_CHI O O O O O O O O O O O O"
